date,tmin,tmax,tavg,year,month,season,day,diff
43512,0.9,11.5,6.2,2019,2,Winter,16,8.634285714
43513,-0.9,8.7,3.9,2019,2,Winter,17,8.095714286
43514,0,12.7,6.35,2019,2,Winter,18,8.346428571
43515,6.2,14.2,10.2,2019,2,Winter,19,9.115714286
43516,4.3,15.7,10,2019,2,Winter,20,9.371428571
43517,5.4,9,7.2,2019,2,Winter,21,9.12
43518,10.8,13.5,12.15,2019,2,Winter,22,8.567142857
43519,0.9,12.5,6.7,2019,2,Winter,23,9.934285714
43520,4.2,15.1,9.65,2019,2,Winter,24,8.682857143
43521,8.4,18,13.2,2019,2,Winter,25,8.747142857
43522,1.3,13.7,7.5,2019,2,Winter,26,8.047142857
43523,5.6,13.4,9.5,2019,2,Winter,27,9.388571429
43524,6.6,12,9.3,2019,2,Winter,28,9.584285714
43525,2.1,14.9,8.5,2019,3,Spring,1,8.552857143
43526,6.4,15.5,10.95,2019,3,Spring,2,9.41
43527,6.7,10.3,11.85,2019,3,Spring,3,9.347142857
43528,5.1,12.1,8.6,2019,3,Spring,4,9.165217391
43529,9.8,16.7,13.25,2019,3,Spring,5,8.380714286
43530,16,16.5,16.25,2019,3,Spring,6,8.968115942
43531,1.2,12.6,6.9,2019,3,Spring,7,8.909285714
43532,0.2,10.8,5.5,2019,3,Spring,8,8.5
43533,1.8,15.9,8.85,2019,3,Spring,9,9.597142857
43534,6.7,13.2,13.3,2019,3,Spring,10,8.022857143
43535,4,14.6,9.3,2019,3,Spring,11,8.770714286
43536,8.8,16.4,12.6,2019,3,Spring,12,9.417142857
43537,4.6,13,8.8,2019,3,Spring,13,9.189285714
43538,0.6,9.6,5.1,2019,3,Spring,14,9.365714286
43539,2.4,15.6,9,2019,3,Spring,15,8.930714286
43540,-0.2,12.4,6.1,2019,3,Spring,16,8.748571429
43541,-1.1,11.9,5.4,2019,3,Spring,17,8.150714286
43542,2.4,15.1,8.75,2019,3,Spring,18,9.807142857
43543,6.9,15.1,11,2019,3,Spring,19,9.042857143
43544,11,21.2,16.1,2019,3,Spring,20,8.161428571
43545,11.3,20.4,21.5,2019,3,Spring,21,8.304347826
43546,3.3,13.9,8.6,2019,3,Spring,22,8.600285714
43547,1.2,11.6,6.4,2019,3,Spring,23,8.850571429
43548,5.6,12.1,8.85,2019,3,Spring,24,8.711333333
43549,6.2,14.8,10.5,2019,3,Spring,25,8.764952381
43550,12,18.6,15.3,2019,3,Spring,26,8.957142857
43551,11.6,19.9,15.75,2019,3,Spring,27,8.827142857
43552,4.4,14.2,9.3,2019,3,Spring,28,9.147142857
43553,11.8,17.1,14.45,2019,3,Spring,29,8.644285714
43554,7.4,15.4,11.4,2019,3,Spring,30,8.281428571
43555,4.1,13.5,8.8,2019,3,Spring,31,8.382857143
43556,1.1,11.5,6.3,2019,4,Spring,1,8.007142857
43557,4.6,10.8,7.7,2019,4,Spring,2,8.404285714
43558,4.4,12.6,8.5,2019,4,Spring,3,9.16
43559,4.4,17.2,10.8,2019,4,Spring,4,8.701428571
43560,12.2,21.1,16.65,2019,4,Spring,5,8.977142857
43561,8.1,21.3,14.7,2019,4,Spring,6,8.66
43562,17.6,23.9,20.75,2019,4,Spring,7,7.991428571
43563,6.2,19.8,13,2019,4,Spring,8,8.235714286
43564,6.2,16.4,11.3,2019,4,Spring,9,7.831428571
43565,5.9,10.4,11.1,2019,4,Spring,10,8.055238095
43566,5.3,14.1,9.7,2019,4,Spring,11,8.167619048
43567,4.7,16.7,10.7,2019,4,Spring,12,8.148571429
43568,11,19.5,15.25,2019,4,Spring,13,7.767142857
43569,9.9,15.8,17.8,2019,4,Spring,14,8.902857143
43570,5.6,17.2,11.4,2019,4,Spring,15,7.607142857
43571,10.6,22.6,16.6,2019,4,Spring,16,7.515714286
43572,7.6,21.8,14.7,2019,4,Spring,17,8.012857143
43573,20,24.6,22.3,2019,4,Spring,18,8.143571429
43574,5.7,22.1,13.9,2019,4,Spring,19,8.43
43575,11.7,24.9,18.3,2019,4,Spring,20,8.127619048
43576,14.1,26.8,27.5,2019,4,Spring,21,8.24452381
43577,10.9,26.5,18.7,2019,4,Spring,22,7.834285714
43578,24.2,26.6,25.4,2019,4,Spring,23,7.852857143
43579,18.6,22.7,29.95,2019,4,Spring,24,7.374285714
43580,15.1,22.9,19,2019,4,Spring,25,8.05952381
43581,6.4,24.2,15.3,2019,4,Spring,26,8.606190476
43582,4.7,15.1,9.9,2019,4,Spring,27,8.145714286
43583,11.8,18.4,15.1,2019,4,Spring,28,7.647619048
43584,11.1,18.1,20.15,2019,4,Spring,29,7.451666667
43585,11.7,20.1,21.75,2019,4,Spring,30,7.099285714
43586,14.2,19,16.6,2019,5,Spring,1,7.288095238
43587,12.2,24,18.1,2019,5,Spring,2,7.721904762
43588,11,26.6,18.8,2019,5,Spring,3,7.124285714
43589,23.8,27.5,25.65,2019,5,Spring,4,6.754285714
43590,25,28.4,26.7,2019,5,Spring,5,8.164285714
43591,7.2,26.2,16.7,2019,5,Spring,6,7.681428571
43592,6.1,19.1,12.6,2019,5,Spring,7,7.175845411
43593,13,24.6,18.8,2019,5,Spring,8,7.470952381
43594,11.6,22.6,17.1,2019,5,Spring,9,7.977619048
43595,24.8,27.5,26.15,2019,5,Spring,10,6.956666667
43596,29,30.5,29.75,2019,5,Spring,11,7.7
43597,28.8,30.4,29.6,2019,5,Spring,12,6.628571429
43598,15.5,30.3,30.65,2019,5,Spring,13,8.33
43599,14.8,24.2,19.5,2019,5,Spring,14,7.751428571
43600,17.1,26.1,30.15,2019,5,Spring,15,7.28
43601,16.8,27.3,30.45,2019,5,Spring,16,8.567142857
43602,17,28.4,31.2,2019,5,Spring,17,8.028571429
43603,18.9,23.3,30.55,2019,5,Spring,18,7.065714286
43604,18.7,24.8,31.1,2019,5,Spring,19,7.520289855
43605,16.3,24.9,20.6,2019,5,Spring,20,8.611428571
43606,11.2,26.2,18.7,2019,5,Spring,21,7.625714286
43607,24.8,28.6,26.7,2019,5,Spring,22,8.752857143
43608,27.6,30.2,28.9,2019,5,Spring,23,7.710869565
43609,16.2,32.2,32.3,2019,5,Spring,24,8.188405797
43610,17.2,34.2,34.3,2019,5,Spring,25,8.280434783
43611,20.3,33.5,37.05,2019,5,Spring,26,8.017391304
43612,20.5,33.2,37.1,2019,5,Spring,27,8.757971014
43613,16.5,20.7,18.6,2019,5,Spring,28,8.714285714
43614,11.8,24.8,18.3,2019,5,Spring,29,8.458571429
43615,24.8,29.3,27.05,2019,5,Spring,30,8.504347826
43616,16.9,24.5,20.7,2019,5,Spring,31,8.597142857
43617,17.1,28.4,31.3,2019,6,Summer,1,8.68
43618,17.9,24.1,29.95,2019,6,Summer,2,8.31
43619,20.2,30.9,35.65,2019,6,Summer,3,8.307142857
43620,20.4,30.9,35.85,2019,6,Summer,4,9.732857143
43621,19.9,31.7,25.8,2019,6,Summer,5,8.598571429
43622,20.7,31.5,26.1,2019,6,Summer,6,8.823333333
43623,13.6,28.4,21,2019,6,Summer,7,8.756190476
43624,15.1,25.3,20.2,2019,6,Summer,8,8.952857143
43625,17.2,26.4,30.4,2019,6,Summer,9,9.139047619
43626,16.5,24.5,20.5,2019,6,Summer,10,7.814285714
43627,17.9,26.5,31.15,2019,6,Summer,11,8.541428571
43628,16.4,27,21.7,2019,6,Summer,12,8.997142857
43629,17,30.8,32.4,2019,6,Summer,13,8.622857143
43630,16.6,26,21.3,2019,6,Summer,14,9.07047619
43631,18,23.7,29.85,2019,6,Summer,15,7.906763285
43632,15.7,24.1,19.9,2019,6,Summer,16,8.828843537
43633,16.4,27,21.7,2019,6,Summer,17,9.370544218
43634,16.9,28,30.9,2019,6,Summer,18,8.721292517
43635,18.8,30.5,34.05,2019,6,Summer,19,8.517755102
43636,20.7,33.2,37.3,2019,6,Summer,20,8.939130435
43637,16.2,33,24.6,2019,6,Summer,21,8.53115942
43638,17.7,31.3,24.5,2019,6,Summer,22,8.207142857
43639,18.7,26.3,22.5,2019,6,Summer,23,8.447142857
43640,16.1,30.5,23.3,2019,6,Summer,24,8.9
43641,18.2,32.1,34.25,2019,6,Summer,25,7.804285714
43642,20.7,31.7,36.55,2019,6,Summer,26,8.715942029
43643,22.1,27.3,24.7,2019,6,Summer,27,8.146376812
43644,23.2,32.5,39.45,2019,6,Summer,28,8.424637681
43645,23.9,31.6,39.7,2019,6,Summer,29,8.11
43646,21.6,28.4,25,2019,6,Summer,30,7.755714286
43647,22.5,28.5,36.75,2019,7,Summer,1,7.955714286
43648,22.7,27.9,36.65,2019,7,Summer,2,7.931428571
43649,22.3,27.7,25,2019,7,Summer,3,8.404285714
43650,20.5,30.7,25.6,2019,7,Summer,4,8.564285714
43651,21.2,27.7,35.05,2019,7,Summer,5,7.677142857
43652,21.5,28.1,35.55,2019,7,Summer,6,8.55
43653,20,30.4,25.2,2019,7,Summer,7,8.802857143
43654,20.7,31.6,36.5,2019,7,Summer,8,8.312857143
43655,22.1,26.7,24.4,2019,7,Summer,9,8.307142857
43656,21.2,29.4,25.3,2019,7,Summer,10,8.177142857
43657,13.5,30.3,21.9,2019,7,Summer,11,8.411428571
43658,20.4,31.2,36,2019,7,Summer,12,8.218571429
43659,18.9,27.1,23,2019,7,Summer,13,8.367142857
43660,20.9,26.9,34.35,2019,7,Summer,14,8.625714286
43661,21.1,27.5,24.3,2019,7,Summer,15,8.934285714
43662,20.8,32.2,36.9,2019,7,Summer,16,9.266666667
43663,24.3,33.8,41.2,2019,7,Summer,17,8.745714286
43664,20,30.4,25.2,2019,7,Summer,18,8.962318841
43665,22.7,27.9,36.65,2019,7,Summer,19,9.206190476
43666,23.5,29,38,2019,7,Summer,20,9.190952381
43667,24.4,32.2,40.5,2019,7,Summer,21,9.594285714
43668,24.5,29.5,39.25,2019,7,Summer,22,9.975714286
43669,19.8,34,26.9,2019,7,Summer,23,9.672857143
43670,24.1,35.5,41.85,2019,7,Summer,24,9.497142857
43671,25.2,35.6,43,2019,7,Summer,25,9.613235294
43672,25.2,34.7,42.55,2019,7,Summer,26,9.8
43673,21.7,30.5,26.1,2019,7,Summer,27,9.931428571
43674,24.4,34.7,41.75,2019,7,Summer,28,9.763768116
43675,25.8,36.5,44.05,2019,7,Summer,29,9.919117647
43676,27.6,36.8,46,2019,7,Summer,30,9.889705882
43677,25.4,36.6,31,2019,7,Summer,31,10.07058824
43678,26.7,35.4,44.4,2019,8,Summer,1,9.991304348
43679,27.2,37.9,46.15,2019,8,Summer,2,10.13333333
43680,25,38.2,31.6,2019,8,Summer,3,9.855072464
43681,27.1,37.5,45.85,2019,8,Summer,4,10.08405797
43682,27.9,36.8,46.3,2019,8,Summer,5,10.39565217
43683,27.6,34.6,31.1,2019,8,Summer,6,9.932857143
43684,24.7,36.5,30.6,2019,8,Summer,7,9.965714286
43685,24.8,38,31.4,2019,8,Summer,8,10.02428571
43686,26.5,38.2,45.6,2019,8,Summer,9,9.987142857
43687,26.5,38.6,45.8,2019,8,Summer,10,10.07857143
43688,27.3,37.7,46.15,2019,8,Summer,11,10.03913043
43689,28.4,35.7,46.25,2019,8,Summer,12,9.862318841
43690,27.1,36.1,31.6,2019,8,Summer,13,10.09710145
43691,28.1,34.3,45.25,2019,8,Summer,14,9.256521739
43692,22.7,33.5,28.1,2019,8,Summer,15,9.52173913
43693,26.875,33.525,30.2,2019,8,Summer,16,9.47173913
43694,30.25,33.55,31.9,2019,8,Summer,17,9.21884058
43695,24.125,33.575,28.85,2019,8,Summer,18,9.276086957
43696,18,33.6,25.8,2019,8,Summer,19,9.827536232
43697,24.8,31.5,40.55,2019,8,Summer,20,9.254411765
43698,24.2,35.4,29.8,2019,8,Summer,21,9.194117647
43699,26.4,34.6,43.7,2019,8,Summer,22,9.427536232
43700,21,27,24,2019,8,Summer,23,9.47826087
43701,22.9,31.8,38.8,2019,8,Summer,24,9.81863354
43702,19.8,32.4,26.1,2019,8,Summer,25,9.478944099
43703,21.2,32.8,37.6,2019,8,Summer,26,9.424968944
43704,22,28.2,36.1,2019,8,Summer,27,9.506805293
43705,23.3,27.7,37.15,2019,8,Summer,28,8.943352237
43706,21.8,32.8,27.3,2019,8,Summer,29,9.320478891
43707,21.8,28.4,25.1,2019,8,Summer,30,9.22621118
43708,22.1,31,37.6,2019,8,Summer,31,9.550807453
43709,22.7,29.1,37.25,2019,9,Fall,1,8.993236715
43710,23.4,32.8,39.8,2019,9,Fall,2,9.403864734
43711,24.6,35.1,42.15,2019,9,Fall,3,9.042028986
43712,20,34.4,27.2,2019,9,Fall,4,9.960869565
43713,24.6,31.9,40.55,2019,9,Fall,5,9.668115942
43714,26.1,34.5,43.35,2019,9,Fall,6,9.095652174
43715,26.2,34.1,43.25,2019,9,Fall,7,8.869117647
43716,25.5,35.7,30.6,2019,9,Fall,8,9.52173913
43717,26.3,36.9,44.75,2019,9,Fall,9,8.866666667
43718,23.05,35.35,29.2,2019,9,Fall,10,9.413043478
43719,19.4,33.8,26.6,2019,9,Fall,11,9.456521739
43720,20.1,29.5,24.8,2019,9,Fall,12,8.808823529
43721,22.4,26.6,24.5,2019,9,Fall,13,8.514492754
43722,22.4,32,38.4,2019,9,Fall,14,8.713043478
43723,22.7,33.1,39.25,2019,9,Fall,15,8.817391304
43724,21.1,30.7,25.9,2019,9,Fall,16,8.710144928
43725,21.6,31.6,26.6,2019,9,Fall,17,8.58115942
43726,18.4,29.8,24.1,2019,9,Fall,18,8.662318841
43727,16.1,26.3,21.2,2019,9,Fall,19,8.923188406
43728,15.9,28.5,30.15,2019,9,Fall,20,8.904347826
43729,15.36666667,29.23333333,22.3,2019,9,Fall,21,9.829951691
43730,20.43333333,29.96666667,25.2,2019,9,Fall,22,8.839613527
43731,19.5,30.7,25.1,2019,9,Fall,23,8.997101449
43732,18,26.6,22.3,2019,9,Fall,24,8.456521739
43733,18.4,29.3,33.05,2019,9,Fall,25,8.592753623
43734,18.6,30,33.6,2019,9,Fall,26,8.35942029
43735,23.9,28.9,38.35,2019,9,Fall,27,8.362318841
43736,22.4,29.2,25.8,2019,9,Fall,28,7.798550725
43737,23.1,32.3,39.25,2019,9,Fall,29,8.450724638
43738,21.1,32.3,26.7,2019,9,Fall,30,7.464705882
43739,22.7,33.6,39.5,2020,10,Fall,1,8.579689441
43740,23.1,29.3,37.75,2020,10,Fall,2,8.377142857
43741,18.8,30,24.4,2020,10,Fall,3,8.962857143
43742,17.9,28.3,23.1,2020,10,Fall,4,8.557619048
43743,17.6,27,22.3,2020,10,Fall,5,8.035238095
43744,14.8,25.8,20.3,2020,10,Fall,6,8.3
43745,15.8,27.1,29.35,2020,10,Fall,7,7.863768116
43746,16.6,22.6,19.6,2020,10,Fall,8,7.625714286
43747,12.7,24.1,18.4,2020,10,Fall,9,7.878571429
43748,14.6,27,28.1,2020,10,Fall,10,8.094285714
43749,20.1,28.7,34.45,2020,10,Fall,11,7.857142857
43750,17.7,23.9,20.8,2020,10,Fall,12,8.017142857
43751,15.3,20.9,18.1,2020,10,Fall,13,7.504761905
43752,16.2,20.2,18.2,2020,10,Fall,14,7.598095238
43753,9.8,21.8,15.8,2020,10,Fall,15,7.798571429
43754,22.2,22.7,22.45,2020,10,Fall,16,7.247142857
43755,12.2,22.8,23.6,2020,10,Fall,17,6.987142857
43756,17.8,21.7,28.65,2020,10,Fall,18,7.355714286
43757,18.3,23.2,29.9,2020,10,Fall,19,6.795714286
43758,13.3,24.7,19,2020,10,Fall,20,7.037142857
43759,15.8,22.1,26.85,2020,10,Fall,21,6.915714286
43760,13.8,24.8,19.3,2020,10,Fall,22,6.308571429
43761,15.7,25.1,20.4,2020,10,Fall,23,7.28
43762,15.4,21,18.2,2020,10,Fall,24,6.244285714
43763,16.1,19.7,25.95,2020,10,Fall,25,6.935714286
43764,15.7,22.7,27.05,2020,10,Fall,26,6.545714286
43765,10.6,24.2,17.4,2020,10,Fall,27,7.63
43766,12.9,23.2,24.5,2020,10,Fall,28,7.122857143
43767,12.9,17.9,15.4,2020,10,Fall,29,6.258571429
43768,10.3,22.3,16.3,2020,10,Fall,30,7.232857143
43769,9.2,22.6,15.9,2020,10,Fall,31,7.097142857
43770,10.2,23.4,16.8,2020,11,Fall,1,6.987142857
43771,10.9,21,21.4,2020,11,Fall,2,6.44
43772,11,19.5,20.75,2020,11,Fall,3,6.972857143
43773,8.6,18.2,13.4,2020,11,Fall,4,6.971428571
43774,6,19.6,12.8,2020,11,Fall,5,6.642857143
43775,14.8,20.2,17.5,2020,11,Fall,6,6.386428571
43776,17.4,20.6,19,2020,11,Fall,7,7.005797101
43777,6.2,18.4,12.3,2020,11,Fall,8,6.942857143
43778,14.2,20.7,17.45,2020,11,Fall,9,7.057142857
43779,7.7,18.9,13.3,2020,11,Fall,10,6.95
43780,18.8,19.1,18.95,2020,11,Fall,11,6.312857143
43781,7.8,19.8,13.8,2020,11,Fall,12,6.725714286
43782,16.8,20.7,18.75,2020,11,Fall,13,6.902857143
43783,5.3,15.7,10.5,2020,11,Fall,14,6.322857143
43784,11.2,15.5,13.35,2020,11,Fall,15,6.711428571
43785,11,18.3,14.65,2020,11,Fall,16,7.037142857
43786,18,19.3,18.65,2020,11,Fall,17,6.002857143
43787,19.2,21.2,20.2,2020,11,Fall,18,7.723571429
43788,6.6,15.4,11,2020,11,Fall,19,6.722142857
43789,7.7,13.4,14.4,2020,11,Fall,20,7.304285714
43790,5.2,14.8,10,2020,11,Fall,21,7.594285714
43791,13.4,14.5,13.95,2020,11,Fall,22,6.818571429
43792,11.4,21.8,22.3,2020,11,Fall,23,8.162857143
43793,11,19.8,20.9,2020,11,Fall,24,6.931428571
43794,9.4,18.6,14,2020,11,Fall,25,6.509178744
43795,9.7,15.1,12.4,2020,11,Fall,26,6.496666667
43796,10,16.2,13.1,2020,11,Fall,27,6.505714286
43797,3.7,10.5,7.1,2020,11,Fall,28,7.869565217
43798,8,12.1,10.05,2020,11,Fall,29,7.495714286
43799,0.1,11.9,6,2020,11,Fall,30,6.874285714
43800,5,16.1,10.55,2020,0,Winter,1,7.650714286
43801,6.5,15.9,11.2,2020,0,Winter,2,7.716666667
43802,3.2,11.2,7.2,2020,0,Winter,3,7.607261905
43803,6.8,13,9.9,2020,0,Winter,4,8.027142857
43804,7.4,10.5,8.95,2020,0,Winter,5,7.510714286
43805,3.4,9,6.2,2020,0,Winter,6,7.694285714
43806,3.5,8.9,6.2,2020,0,Winter,7,8.123095238
43807,2,10.6,6.3,2020,0,Winter,8,7.993333333
43808,3.8,14.3,9.05,2020,0,Winter,9,6.885714286
43809,7.2,15,11.1,2020,0,Winter,10,7.841428571
43810,8.4,12.8,10.6,2020,0,Winter,11,8.216071429
43811,2.2,12.6,7.4,2020,0,Winter,12,8.303571429
43812,2.9,10.9,6.9,2020,0,Winter,13,7.970357143
43813,6,15.4,10.7,2020,0,Winter,14,8.032857143
43814,1.2,12,6.6,2020,0,Winter,15,7.575952381
43815,4.6,15,9.8,2020,0,Winter,16,8.590952381
43816,8.4,13.7,15.25,2020,0,Winter,17,7.904095238
43817,6.1,14.5,10.3,2020,0,Winter,18,7.733428571
43818,5.7,10,10.7,2020,0,Winter,19,7.352285714
43819,3.5,13.1,8.3,2020,0,Winter,20,7.252571429
43820,3.75,11.25,7.5,2020,0,Winter,21,7.77
43821,4,9.4,6.7,2020,0,Winter,22,8.355714286
43822,9.6,13.2,11.4,2020,0,Winter,23,7.751008403
43823,1.6,12.2,6.9,2020,0,Winter,24,8.537731092
43824,4.4,14.4,9.4,2020,0,Winter,25,7.965882353
43825,7.9,11.8,13.8,2020,0,Winter,26,6.894033613
43826,2.3,9.9,6.1,2020,0,Winter,27,7.66789916
43827,2.5,8.9,5.7,2020,0,Winter,28,8.098907563
43828,4.4,12.1,8.25,2020,0,Winter,29,8.309201681
43829,7.6,11.5,13.35,2020,0,Winter,30,8.932352941
43830,-0.4,12,5.8,2020,0,Winter,31,8.251932773
43831,0.5,9.7,5.1,2020,1,Winter,1,8.150787075
43832,2.4,12.3,7.35,2020,1,Winter,2,7.805302403
43833,5.8,12.3,9.05,2020,1,Winter,3,8.726014913
43834,3.6,11.8,7.7,2020,1,Winter,4,8.386164043
43835,2.1,7.3,4.7,2020,1,Winter,5,7.846313173
43836,2.6,10.5,6.55,2020,1,Winter,6,8.267025684
43837,0.75,13.65,7.2,2020,1,Winter,7,8.237033969
43838,14.4,16.8,15.6,2020,1,Winter,8,8.278403756
43839,6.4,11.8,9.1,2020,1,Winter,9,9.126525822
43840,1.3,11.1,6.2,2020,1,Winter,10,8.41971831
43841,5,12.6,8.8,2020,1,Winter,11,7.898571429
43842,9,9.3,9.15,2020,1,Winter,12,7.697652582
43843,3.3,11.7,7.5,2020,1,Winter,13,8.450704225
43844,3,9.8,6.4,2020,1,Winter,14,7.929577465
43845,1.5,9.1,5.3,2020,1,Winter,15,8.094366197
43846,3.8,10.2,7,2020,1,Winter,16,8.770422535
43847,7.8,10.4,9.1,2020,1,Winter,17,9.109859155
43848,1.7,10.1,5.9,2020,1,Winter,18,8.858215962
43849,3,10.4,6.7,2020,1,Winter,19,8.243661972
43850,7.4,12.7,10.05,2020,1,Winter,20,8.899061033
43851,1.2,9.4,5.3,2020,1,Winter,21,9.01971831
43852,3,10.3,6.65,2020,1,Winter,22,8.009859155
43853,6.8,11.7,12.65,2020,1,Winter,23,8.279285714
43854,5.6,13.6,9.6,2020,1,Winter,24,7.936619718
43855,5.6,10.6,10.9,2020,1,Winter,25,8.921126761
43856,12.2,12.8,12.5,2020,1,Winter,26,9.190140845
43857,4.55,13.85,9.2,2020,1,Winter,27,9.432394366
43858,7.5,14.9,14.95,2020,1,Winter,28,9.373239437
43859,4.3,14.9,9.6,2020,1,Winter,29,8.314084507
43860,3,12.2,7.6,2020,1,Winter,30,8.247887324
43861,2,7.8,4.9,2020,1,Winter,31,9.207042254
43862,0.1,9.9,5,2020,2,Winter,1,8.869014085
43863,3.6,11.7,7.65,2020,2,Winter,2,9.066197183
43864,2.5,12.7,7.6,2020,2,Winter,3,8.992957746
43865,-0.5,12.7,6.1,2020,2,Winter,4,9.276056338
43866,-0.9,10.1,4.6,2020,2,Winter,5,8.654929577
43867,-1.8,4.8,1.5,2020,2,Winter,6,9.264788732
43868,-1,7.8,3.4,2020,2,Winter,7,9.285915493
43869,0.6,9.2,4.9,2020,2,Winter,8,9.426760563
43870,-2.2,5.4,1.6,2020,2,Winter,9,8.411267606
43871,-2.2,7.8,2.8,2020,2,Winter,10,8.428873239
43872,0.2,10.4,5.3,2020,2,Winter,11,8.484976526
43873,3.6,14.7,9.15,2020,2,Winter,12,9.279107981
43874,4.5,21.3,12.9,2020,2,Winter,13,8.835714286
43875,6.1,14.5,10.3,2020,2,Winter,14,8.925714286
43876,12.4,13.9,13.15,2020,2,Winter,15,8.955
43877,8.2,14.2,11.2,2020,2,Winter,16,8.634285714
43878,-0.5,10.7,5.1,2020,2,Winter,17,8.095714286
43879,0.2,7.8,4,2020,2,Winter,18,8.346428571
43880,1.6,12.2,6.9,2020,2,Winter,19,9.115714286
43881,6,13.3,9.65,2020,2,Winter,20,9.371428571
43882,7,15.6,11.3,2020,2,Winter,21,9.12
43883,4.8,10.4,7.6,2020,2,Winter,22,8.567142857
43884,0.9,11.3,6.1,2020,2,Winter,23,9.934285714
43885,2.4,15.1,8.75,2020,2,Winter,24,8.682857143
43886,9.6,11.2,10.4,2020,2,Winter,25,8.747142857
43887,4,12.8,8.4,2020,2,Winter,26,8.047142857
43888,1,8.8,4.9,2020,2,Winter,27,9.388571429
43889,5.6,9.6,7.6,2020,2,Winter,28,9.584285714
43890,5.3,8.9,9.75,2020,2,Winter,29,9.461111111
43891,13.2,15.3,14.25,2020,3,Spring,1,8.552857143
43892,4.3,18.1,11.2,2020,3,Spring,2,9.41
43893,13.6,14.4,14,2020,3,Spring,3,9.347142857
43894,6.8,10,8.4,2020,3,Spring,4,9.165217391
43895,1.1,9.9,5.5,2020,3,Spring,5,8.380714286
43896,-0.7,12.5,5.9,2020,3,Spring,6,8.968115942
43897,3.4,15.9,9.65,2020,3,Spring,7,8.909285714
43898,5,13.8,9.4,2020,3,Spring,8,8.5
43899,10.2,20.7,15.45,2020,3,Spring,9,9.597142857
43900,11.4,16.8,14.1,2020,3,Spring,10,8.022857143
43901,3.1,16.3,9.7,2020,3,Spring,11,8.770714286
43902,9,15.8,12.4,2020,3,Spring,12,9.417142857
43903,9.1,13.5,11.3,2020,3,Spring,13,9.189285714
43904,2,11.2,6.6,2020,3,Spring,14,9.365714286
43905,6.8,12,9.4,2020,3,Spring,15,8.930714286
43906,-1.2,8.6,3.7,2020,3,Spring,16,8.748571429
43907,0.2,14.1,7.15,2020,3,Spring,17,8.150714286
43908,12.4,18.4,15.4,2020,3,Spring,18,9.807142857
43909,13.6,23.1,18.35,2020,3,Spring,19,9.042857143
43910,4.5,17.1,10.8,2020,3,Spring,20,8.161428571
43911,11.4,20.8,16.1,2020,3,Spring,21,8.304347826
43912,17.6,21,19.3,2020,3,Spring,22,8.600285714
43913,3.9,17.1,10.5,2020,3,Spring,23,8.850571429
43914,1.7,13.1,7.4,2020,3,Spring,24,8.711333333
43915,5.6,17.6,11.6,2020,3,Spring,25,8.764952381
43916,10.6,23.1,16.85,2020,3,Spring,26,8.957142857
43917,13.4,17.2,15.3,2020,3,Spring,27,8.827142857
43918,5.8,14.4,10.1,2020,3,Spring,28,9.147142857
43919,4.9,11.7,8.3,2020,3,Spring,29,8.644285714
43920,12.6,14,13.3,2020,3,Spring,30,8.281428571
43921,10.3,17.6,19.1,2020,3,Spring,31,8.382857143
43922,9.2,16,12.6,2020,4,Spring,1,8.007142857
43923,4.2,14.2,9.2,2020,4,Spring,2,8.404285714
43924,8.6,18.8,13.7,2020,4,Spring,3,9.16
43925,4.7,22.1,13.4,2020,4,Spring,4,8.701428571
43926,5,13.4,9.2,2020,4,Spring,5,8.977142857
43927,3.7,16.7,10.2,2020,4,Spring,6,8.66
43928,9.8,19.8,14.8,2020,4,Spring,7,7.991428571
43929,7.3,22.1,14.7,2020,4,Spring,8,8.235714286
43930,15.6,18.1,16.85,2020,4,Spring,9,7.831428571
43931,3.7,14.7,9.2,2020,4,Spring,10,8.055238095
43932,10.6,15.6,13.1,2020,4,Spring,11,8.167619048
43933,5.65,14.55,10.1,2020,4,Spring,12,8.148571429
43934,6.7,13.5,10.1,2020,4,Spring,13,7.767142857
43935,4,16.4,10.2,2020,4,Spring,14,8.902857143
43936,10.4,20.7,15.55,2020,4,Spring,15,7.607142857
43937,5.7,21.1,13.4,2020,4,Spring,16,7.515714286
43938,15,21.3,18.15,2020,4,Spring,17,8.012857143
43939,9.5,18.5,14,2020,4,Spring,18,8.143571429
43940,11.2,17.6,20,2020,4,Spring,19,8.43
43941,12,17.6,14.8,2020,4,Spring,20,8.127619048
43942,9.6,20,14.8,2020,4,Spring,21,8.24452381
43943,5.9,14.5,10.2,2020,4,Spring,22,7.834285714
43944,13.4,16.2,14.8,2020,4,Spring,23,7.852857143
43945,2,15.2,8.6,2020,4,Spring,24,7.374285714
43946,8.6,21.3,14.95,2020,4,Spring,25,8.05952381
43947,20.6,21.8,21.2,2020,4,Spring,26,8.606190476
43948,9.4,20.6,15,2020,4,Spring,27,8.145714286
43949,6.5,20.1,13.3,2020,4,Spring,28,7.647619048
43950,15,23.9,19.45,2020,4,Spring,29,7.451666667
43951,22,26.7,24.35,2020,4,Spring,30,7.099285714
43952,15,26.6,28.3,2020,5,Spring,1,7.288095238
43953,29.6,30.1,29.85,2020,5,Spring,2,7.721904762
43954,16.2,25,28.7,2020,5,Spring,3,7.124285714
43955,17.6,26.3,30.75,2020,5,Spring,4,6.754285714
43956,15,28.2,21.6,2020,5,Spring,5,8.164285714
